order_id,customer_id,email,phone,order_amount,quantity,discount_pct,order_date,status,product_category,product_name,payment_type,shipping_country
ORD-10727,CUST-4388,sy***@company.io,***-***-4339,2027.55,3,5,2024-04-14,Delivered,Home & Garden,R***,Credit Card,MASKED_19d3326f
ORD-10728,CUST-9287,***@***.***,***-***-3496,513.08,4,0,2023-11-21,Cancelled,Toys,R***,Debit Card,MASKED_3e8d115e
ORD-10729,CUST-7065,ts***@yahoo.com,***-***-9818,340.88,1,20,2022-04-13,Refunded,Books,T***,Debit Card,MASKED_76423d83
ORD-10730,CUST-7174,py***@enterprise.net,***-***-7299,1688.07,3,5,2023-09-19,Shipped,Books,C***,Credit Card,MASKED_c86ee0d9
ORD-10731,CUST-7750,fq***@company.io,***-***-8174,1839.12,3,20,2023-09-26,Delivered,Toys,P***,Credit Card,MASKED_19d3326f
ORD-10732,CUST-8509,ul***@enterprise.net,***-***-7531,1582.48,8,25,2023-08-19,Cancelled,Electronics,S***,Credit Card,MASKED_6cc98ba2
ORD-10733,CUST-5749,ng***@company.io,***-***-9918,320.38,1,5,2022-10-05,Cancelled,Sports,R***,PayPal,MASKED_19d3326f
ORD-10734,CUST-8761,aw***@enterprise.net,***-***-6695,4780.3,10,15,2024-06-05,Processing,Clothing,T***,Debit Card,MASKED_0f177369
ORD-10735,CUST-4138,bf***@company.io,***-***-5820,TBD,9,15,2023-04-05,Cancelled,Toys,L***,Cash,MASKED_0f177369
ORD-10736,CUST-5446,ne***@outlook.com,***-***-1708,-314.91,2,15,2023-05-11,Shipped,Electronics,H***,Bank Transfer,MASKED_19d3326f
ORD-10737,CUST-1129,ey***@yahoo.com,***-***-5831,312.84,3,15,2023-03-16,Pending,Beauty,P***,Bank Transfer,MASKED_11aedd0e
ORD-10738,CUST-4574,hh***@yahoo.com,***-***-1923,3505.68,6,0,2024-01-29,Processing,Food,V***,Debit Card,MASKED_c86ee0d9
ORD-10739,CUST-6677,yu***@outlook.com,***-***-6263,5278.95,9,20,2026-06-01,Processing,Clothing,J***,Cash,MASKED_11aedd0e
ORD-10740,CUST-5411,dw***@yahoo.com,***-***-4519,2928.16,8,10,2024-03-01,Processing,Books,T***,Bank Transfer,MASKED_19d3326f
ORD-10741,CUST-9681,vv***@hotmail.com,***-***-2124,640.84,4,25,2022-07-25,Processing,Sports,T***,Cash,MASKED_c86ee0d9
ORD-10742,CUST-3002,nn***@enterprise.net,***-***-6352,508.4,2,25,2022-08-06,Shipped,Beauty,L***,Bank Transfer,MASKED_19d3326f
ORD-10743,CUST-7512,nw***@gmail.com,***-***-4439,5229.98,7,15,2022-05-20,Cancelled,Electronics,S***,Cash,MASKED_11aedd0e
ORD-10744,CUST-6576,gx***@gmail.com,***-***-9852,6526.89,9,20,2023-02-24,Refunded,Beauty,F***,PayPal,MASKED_11aedd0e
ORD-10745,CUST-9518,  ***@outlook.com  ,***-***-1841,2820.8,10,5,2022-05-27,Pending,Books,B***,Cash,MASKED_0f177369
ORD-10746,CUST-2620,ho***@yahoo.com,***-***-3619,3703.65,5,20,2023-02-05,Cancelled,Clothing,T***,Credit Card,MASKED_c86ee0d9
ORD-10747,CUST-6514 ,fn***@gmail.com,***-***-3734,615.87,9,0,2023-04-01,Delivered,Home & Garden,C***,Credit Card,MASKED_3e8d115e
ORD-10748,CUST-1194,ol***@enterprise.net,***-***-3073,6153.12,8,25,2023-02-09,Pending,Toys,L***,Credit Card,MASKED_24d22e03
ORD-10749,CUST-3015,cg***@outlook.com,***-***-3222,1370.38,2,10,2022-08-06,Refunded,Home & Garden,R***,Debit Card,MASKED_6cc98ba2
ORD-10750,CUST-1116,yu***@outlook.com,***-***-8048,529.8,10,0,2023-01-11,Refunded,Clothing,J***,Bank Transfer,MASKED_3a52f3c2
ORD-10751,CUST-9324,wv***@hotmail.com,***-***-8486,529.72,7,0,2024-05-25,Processing,Clothing,S***,Cash,MASKED_6cc98ba2
ORD-10752,CUST-5351,ax***@outlook.com,***-***-4095,1653.15,5,25,2023-07-28,Cancelled,Beauty,M***,Debit Card,MASKED_0f177369
ORD-10753,CUST-7746,gm***@gmail.com,***-***-7588,-187.78,4,10,2023-12-13,Refunded,Home & Garden,C***,Credit Card,MASKED_24d22e03
ORD-10754,CUST-8433,nt***@hotmail.com,***-***-5356,2594.52,6,5,2022-01-22,Refunded,Books,B***,Cash,MASKED_19d3326f
ORD-10755,CUST-4367,tv***@hotmail.com,***-***-6884,816.54,2,20,2022-08-16,Refunded,Clothing,J***,Debit Card,MASKED_6cc98ba2
ORD-10756,CUST-3733,lv***@outlook.com,***-***-123,846.6,3,5,2022-03-29,Cancelled,Sports,Y***,PayPal,MASKED_0f177369
ORD-10757,CUST-6071,at***@enterprise.net,***-***-5539,3887.6,10,20,2023-04-22,Pending,Food,T***,Cash,MASKED_0f177369
ORD-10758,CUST-2767,zw***@company.io,***-***-4152,1014.84,3,10,2023-01-27,Cancelled,Books,B***,Credit Card,MASKED_6cc98ba2
ORD-10759,CUST-7784,md***@yahoo.com,***-***-6904,1263.12,4,5,2026-02-10,Cancelled,Home & Garden,C***,Credit Card,MASKED_7516fd43
ORD-10760,CUST-3812,mi***@gmail.com,***-***-9856,525.21,1,15,2025-09-07,PENDING,Toys,R***,Bank Transfer,MASKED_76423d83
ORD-10761,CUST-6019,dd***@hotmail.com,***-***-4695,366.56,1,10,2022-10-28,Processing,Beauty,L***,PayPal,MASKED_c86ee0d9
ORD-10762,CUST-6785,ai***@gmail.com,***-***-8705,1018.29,3,15,2025-07-24,Refunded,Clothing,D***,Cash,MASKED_11aedd0e
ORD-10763,CUST-8042,hi***@hotmail.com,***-***-5678,281.46,2,25,2023-09-14,Cancelled,Electronics,T***,PayPal,MASKED_0f177369
ORD-10764,CUST-2794,rd***@gmail.com,***-***-3140,1562.98,2,0,2023-03-24,Shipped,Beauty,M***,Credit Card,MASKED_6cc98ba2
ORD-10765,CUST-1159,ps***@gmail.com,***-***-9055,1078.42,7,25,2024-01-31,Processing,Home & Garden,S***,PayPal,MASKED_3e8d115e
ORD-10766,CUST-2474,ta***@outlook.com,***-***-1043,4135.77,9,0,2023-08-17,Pending,Electronics,T***,Cash,MASKED_c86ee0d9
ORD-10767,CUST-9972,rf***@hotmail.com,***-***-5013,1509.06,2,0,2022-02-21,Pending,Home & Garden,C***,Cash,MASKED_19d3326f
ORD-10768,CUST-7051,gd***@outlook.com,***-***-3318,4464.6,10,20,2024-04-04,Shipped,Sports,D***,Credit Card,MASKED_3a52f3c2
ORD-10769,CUST-3429,bf***@gmail.com,***-***-3260,2438.73,7,10,2024-06-21,Refunded,Sports,Y***,Debit Card,MASKED_19d3326f
ORD-10770,CUST-6873,dd***@yahoo.com,***-***-3617,2531.16,4,5,2022-12-19,Delivered,Clothing,T***,Credit Card,MASKED_11aedd0e
ORD-10771,CUST-1293,qz***@enterprise.net,***-***-1519,1680.18,6,0,2023-04-21,Cancelled,Clothing,J***,Debit Card,MASKED_7516fd43
ORD-10772,CUST-7131,kb***@hotmail.com,***-***-8130,3787.35,5,10,2022-08-18,in-transit,Sports,R***,PayPal,MASKED_6cc98ba2
ORD-10773,CUST-6064,rx***@yahoo.com,***-***-6729,3085.64,4,20,2023-03-08,Pending,Electronics,T***,Bank Transfer,MASKED_19d3326f
ORD-10774,CUST-7556,  ***@outlook.com  ,***-***-8240,5237.96,7,15,2024-05-22,Cancelled,Books,B***,Cash,MASKED_11aedd0e
ORD-10775,CUST-6131,mc***@yahoo.com,***-***-6033,314.46,3,25,2023-03-06,Refunded,Sports,B***,Cash,MASKED_c86ee0d9
ORD-10776,CUST-2440,cu***@gmail.com,***-***-9078,2580.2,5,5,2023-07-14,Cancelled,Clothing,T***,Cash,MASKED_c86ee0d9
ORD-10777,CUST-7638,ar***@outlook.com,***-***-6690,3022.53,7,0,2024-04-16,Pending,Food,C***,Debit Card,MASKED_76423d83
ORD-10778,CUST-4927,ir***@yahoo.com,***-***-9277,58.31,7,15,2025-08-14,Pending,Books,S***,Debit Card,MASKED_7516fd43
ORD-10779,CUST-8779,po***@yahoo.com,***-***-9132,3677.95,5,25,2022-04-12,Cancelled,Home & Garden,R***,Cash,MASKED_6cc98ba2
ORD-10780,CUST-8645,xt***@outlook.com,***-***-2973,3385.45,5,0,2022-07-30,Delivered,Electronics,H***,Debit Card,MASKED_3e8d115e
ORD-10781,CUST-1450,ax***@enterprise.net,***-***-8700,623.7,7,5,2022-05-13,Processing,Books,C***,Cash,MASKED_6cc98ba2
ORD-10782,CUST-6765,us***@.comjcx,***-***-3780,2666.16,9,25,2022-09-21,Refunded,Sports,R***,Debit Card,MASKED_c86ee0d9
ORD-10783,CUST-2939,ze***@company.io,***-***-3327,346.2,6,0,2022-11-26,Pending,Home & Garden,S***,Bank Transfer,MASKED_11aedd0e
ORD-10784,CUST-9877,***@***.***,***-***-1386,1138.8,10,0,2022-11-05,Pending,Books,B***,Cash,MASKED_76423d83
ORD-10785,CUST-1051,wb***@gmail.com,***-***-5524,694.08,9,15,2023-03-07,Shipped,Electronics,S***,Bank Transfer,MASKED_19d3326f
ORD-10786,CUST-3195,ig***@company.io,***-***-9155,3880.26,6,20,2022-04-11,Shipped,Beauty,P***,PayPal,MASKED_c86ee0d9
ORD-10787,CUST-1600,tv***@gmail.com,***-***-1447,3020.08,8,15,2022-07-28,Pending,Beauty,F***,Bank Transfer,MASKED_76423d83
ORD-10788,CUST-2194,ut***@company.io,***-***-8520,1925.76,8,25,292125,Delivered,Toys,L***,Debit Card,MASKED_24d22e03
ORD-10789,CUST-2107,gt***@yahoo.com,***-***-9986,477.32,4,15,2023-05-03,in-transit,Books,S***,PayPal,MASKED_24d22e03
ORD-10790,CUST-5255,  ***@outlook.com  ,***-***-9598,3738.3,6,20,2024-03-01,Processing,Books,B***,Debit Card,MASKED_24d22e03
ORD-10791,CUST-8591,yi***@enterprise.net,***-***-5172,3221.2,8,5,2023-03-23,Pending,Beauty,F***,Credit Card,MASKED_3a52f3c2
ORD-10792,CUST-2977,vm***@gmail.com,***-***-1937,2748.88,8,10,2022-06-11,Cancelled,Sports,T***,PayPal,MASKED_76423d83
ORD-10793,CUST-1227,vk***@outlook.com,***-***-7512,6368.0,10,10,2023-05-23,Pending,Sports,Y***,Bank Transfer,MASKED_19d3326f
ORD-10794,CUST-1539,lw***@company.io,***-***-4026,3298.62,6,15,2024-05-05,Delivered,Electronics,S***,PayPal,MASKED_11aedd0e
ORD-10795,CUST-3560,fc***@company.io,***-***-6325,1270.74,6,0,2023-12-17,Cancelled,Beauty,L***,Cash,MASKED_3a52f3c2
ORD-10796,CUST-6425,sz***@hotmail.com,***-***-5976,2553.53,7,10,2022-07-30,Cancelled,Books,B***,PayPal,MASKED_24d22e03
ORD-10797,CUST-9939,la***@enterprise.net,***-***-3814,139.87,1,20,2022-02-17,Processing,Toys,A***,Credit Card,MASKED_3e8d115e
ORD-10798,CUST-2101,qh***@yahoo.com,***-***-6429,598.56,3,10,2024-05-23,Pending,Sports,Y***,Cash,MASKED_3a52f3c2
ORD-10799,CUST-3674,is***@hotmail.com,***-***-2345,1273.28,4,0,2022-12-22,Cancelled,Toys,R***,Debit Card,MASKED_76423d83
ORD-10800,CUST-8882,tc***@outlook.com,***-***-5552,1137.36,7,5,2022-03-09,Pending,Books,B***,Debit Card,MASKED_24d22e03
ORD-10801,CUST-4803,ox***@hotmail.com,***-***-5490,775.78,2,15,2022-11-23,Processing,Sports,T***,Bank Transfer,MASKED_11aedd0e
ORD-10802,CUST-9733,xd***@outlook.com,***-***-2000,1588.74,3,5,2022-06-20,Refunded,Beauty,M***,Credit Card,MASKED_3e8d115e
ORD-10803,CUST-8552,ji***@yahoo.com,***-***-3078,5874.16,8,10,2023-12-11,Refunded,Home & Garden,P***,Debit Card,MASKED_c86ee0d9
ORD-10804,CUST-8045,os***@gmail.com,***-***-1936,2429.04,4,5,2022-12-15,Delivered,Clothing,S***,PayPal,MASKED_6cc98ba2
ORD-10805,CUST-9321,wi***@hotmail.com,***-***-3757,57.9,3,10,2022-11-09,Processing,Sports,R***,PayPal,MASKED_76423d83
ORD-10806,CUST-7736,oe***@company.io,***-***-3953,1802.7,5,25,2022-01-14,Pending,Beauty,L***,Debit Card,MASKED_3a52f3c2
ORD-10807,CUST-1862,ho***@outlook.com,***-***-4032,3979.68,6,0,2023-05-04,Shipped,Sports,Y***,Credit Card,MASKED_3a52f3c2
ORD-10808,CUST-1094,tc***@gmail.com,***-***-9665,1816.4,10,5,2023-04-18,Delivered,Clothing,T***,PayPal,MASKED_6cc98ba2
ORD-10809,CUST-7941,cr***@hotmail.com,***-***-3402,491.73,3,5,2023-11-21,Pending,Sports,D***,Debit Card,MASKED_6cc98ba2
ORD-10810,CUST-8600,qu***@enterprise.net,***-***-6931,1482.04,4,15,2023-03-07,Pending,Clothing,D***,Debit Card,MASKED_11aedd0e
ORD-10811,CUST-4093,qb***@outlook.com,***-***-1674,4943.2,10,5,2022-10-21,Cancelled,Sports,D***,Bank Transfer,MASKED_11aedd0e
ORD-10812,CUST-3241,cm***@company.io,***-***-5601,1223.64,4,25,2025-10-07,Processing,Sports,D***,Cash,MASKED_6cc98ba2
ORD-10813,CUST-1532,qz***@yahoo.com,***-***-2272,4847.1,10,10,2023-11-20,Delivered,Sports,Y***,PayPal,MASKED_0f177369
ORD-10814,CUST-5200,hl***@hotmail.com,***-***-one),4220.28,6,5,2025-07-16,Cancelled,Beauty,M***,PayPal,MASKED_11aedd0e
ORD-10815,CUST-5752,  ***@outlook.com  ,***-***-8018,2800.08,9,0,2022-12-12,Pending,Clothing,J***,Debit Card,MASKED_0f177369
ORD-10816,CUST-5607,pg***@company.io,***-***-9386,5835.36,8,15,2023-06-05,Refunded,Sports,T***,Bank Transfer,MASKED_3e8d115e
ORD-10817,CUST-6159,tr***@outlook.com,***-***-5959,168.98,7,101,2022-05-22,Processing,Home & Garden,S***,Bank Transfer,MASKED_7516fd43
ORD-10818,CUST-3905,ks***@company.io,***-***-9790,382.28,1,5,2023-05-18,Pending,Sports,T***,Debit Card,MASKED_6cc98ba2
ORD-10819,CUST-4840,ug***@enterprise.net,***-***-6354,4960.26,9,10,2023-12-05,Refunded,Toys,R***,Credit Card,MASKED_76423d83
ORD-10820,CUST-5553,up***@yahoo.com,***-***-3403,6573.69,9,25,2023-11-26,in-transit,Sports,Y***,Bank Transfer,MASKED_19d3326f
ORD-10821,CUST-5138,mw***@company.io,***-***-3325,86.85,1,25,2023-06-08,Pending,Clothing,J***,Credit Card,MASKED_3a52f3c2
ORD-10822,CUST-3461,cb***@yahoo.com,***-***-3848,1053.36,8,25,2024-06-10,Shipped,Food,P***,Cash,MASKED_3e8d115e
ORD-10823,CUST-7305,ln***@yahoo.com,***-***-7421,7082.2,10,5,2022-01-16,Cancelled,Electronics,L***,Cash,MASKED_c86ee0d9
ORD-10824,CUST-6472,ql***@enterprise.net,***-***-2330,1545.99,3,5,2022-01-12,Refunded,Electronics,H***,Debit Card,MASKED_11aedd0e
ORD-10825,CUST-7172,fp***@hotmail.com,***-***-5811,203.69,1,5,2023-01-20,Shipped,Books,S***,PayPal,MASKED_7516fd43
ORD-10826,CUST-2947,ft***@enterprise.net,***-***-9165,3957.21,one,5,2023-06-15,Shipped,Toys,B***,Bank Transfer,MASKED_6cc98ba2
ORD-10827,CUST-1827,yg***@yahoo.com,***-***-7339,336.72,3,5,2022-06-19,Delivered,Books,C***,Cash,MASKED_c86ee0d9
ORD-10828,CUST-6252,kb***@company.io,***-***--NOW,1819.08,9,20,2023-06-12,Delivered,Electronics,T***,Bank Transfer,MASKED_24d22e03
ORD-10829,CUST-3065,xl***@gmail.com,***-***-2089,722.9,10,10,2022-11-01,Pending,Books,B***,Bank Transfer,MASKED_c86ee0d9
ORD-10830,CUST-1543,tr***@company.io,***-***-6361,3408.39,9,25,2023-01-28,Shipped,Clothing,J***,Debit Card,MASKED_11aedd0e
ORD-10831,CUST-5276,qs***@company.io,***-***-9932,999.6,2,0,2023-10-27,Shipped,Electronics,T***,Cash,MASKED_c86ee0d9
ORD-10832,CUST-1110,mj***@yahoo.com,***-***-5220,3402.05,5,0,2023-12-29,Processing,Electronics,H***,Debit Card,MASKED_76423d83
ORD-10833,CUST-3938,ri***@yahoo.com,***-***-2162,6106.3,10,20,2022-07-23,Cancelled,Home & Garden,R***,Debit Card,MASKED_3a52f3c2
ORD-10834,CUST-9757,et***@yahoo.com,***-***-6164,4808.64,8,0,2024-06-25,Pending,Food,V***,Bank Transfer,MASKED_3e8d115e
ORD-10835,CUST-5190,bm***@company.io,***-***-6800,1106.77,7,20,2022-01-02,Shipped,Clothing,J***,Cash,MASKED_76423d83
ORD-10836,CUST-6225,xl***@gmail.com,***-***-1301,574.88,1,5,2023-09-11,processing,Clothing,S***,Debit Card,MASKED_c86ee0d9
ORD-10837,CUST-6536,af***@hotmail.com,***-***-8165,1825.25,7,25,2023-09-07,Processing,Clothing,J***,Debit Card,MASKED_3e8d115e
ORD-10838,CUST-9283,fy***@company.io,***-***-1697,2747.29,7,20,2022-06-22,Pending,Beauty,M***,Cash,MASKED_24d22e03
ORD-10839,CUST-3670,vv***@yahoo.com,***-***-2954,381.6,9,0,2023-09-01,Refunded,Clothing,D***,Credit Card,MASKED_11aedd0e
ORD-10840,CUST-4222,di***@hotmail.com,***-***-5739,2205.69,3,15,2024-02-03,Pending,Food,T***,Cash,MASKED_3e8d115e
ORD-10841,CUST-8346,***@***.***,***-***-7574,2349.0,6,0,2022-12-05,Pending,Home & Garden,R***,Debit Card,MASKED_7516fd43
ORD-10842,CUST-4887,gv***@gmail.com,***-***-3216,155.01,3,0,2023-09-15,Shipped,Beauty,P***,Debit Card,MASKED_3a52f3c2
ORD-10843,CUST-6270,os***@outlook.com,***-***-3245,5983.04,8,0,2022-11-23,Shipped,Food,T***,Cash,MASKED_11aedd0e
ORD-10844,CUST-3750,fc***@enterprise.net,***-***-3020,MISSING,7,15,2023-09-24,Delivered,Sports,Y***,PayPal,MASKED_6cc98ba2
ORD-10845,CUST-7653,gv***@yahoo.com,***-***-2030,1822.29,3,10,2023-06-01,Shipped,Beauty,M***,Credit Card,MASKED_3e8d115e
ORD-10846,CUST-4427,bf***@company.io,***-***-8247,1226.35,5,20,2022-09-29,Pending,Home & Garden,R***,PayPal,MASKED_3e8d115e
ORD-10847,CUST-5920,ri***@hotmail.com,***-***-8039,2454.27,7,10,2023-02-02,Pending,Home & Garden,C***,Debit Card,MASKED_3a52f3c2
ORD-10848,CUST-1097,mq***@gmail.com,***-***-3686,996.35,5,0,519687,7,Toys,P***,Bank Transfer,MASKED_3a52f3c2
ORD-10849,CUST-8539,wd***@company.io,***-***-4061,5236.98,7,10,2022-06-19,Delivered,Home & Garden,R***,Debit Card,MASKED_24d22e03
ORD-10850,CUST-3870,sw***@outlook.com,***-***-4480,744.88,4,10,2023-05-22,Refunded,Books,F***,Cash,MASKED_24d22e03
ORD-10851,CUST-1061,ar***@hotmail.com,***-***-4497,415.32,4,25,2022-06-08,Processing,Books,B***,Debit Card,MASKED_c86ee0d9
ORD-10852,CUST-1566,mf***@company.io,***-***-9248,1223.48,4,10,2022-05-19,  Pending  ,Food,P***,Credit Card,MASKED_7516fd43
ORD-10853,CUST-1225,sd***@yahoo.com,***-***-4127,4656.19,7,20,2023-11-10,Shipped,Food,V***,PayPal,MASKED_6cc98ba2
ORD-10854,CUST-2267,og***@company.io,***-***-8000,5111.19,9,0,2023-08-27,Refunded,Clothing,S***,PayPal,MASKED_3e8d115e
ORD-10855,CUST-9979,pu***@enterprise.net,***-***-2222,255.51,7,25,2024-06-06,Pending,Electronics,H***,Cash,MASKED_11aedd0e
ORD-10856,CUST-8554,ga***@company.io,***-***-2052,828.3,3,20,2024-03-03,Cancelled,Toys,R***,UNKNOWN,MASKED_c86ee0d9
ORD-10857,CUST-5440,no***@gmail.com,***-***-6317,4815.7,10,20,2023-03-15,Refunded,Home & Garden,R***,Cash,MASKED_11aedd0e
ORD-10858,CUST-1121,wo***@hotmail.com,***-***-6220,2265.34,7,25,2023-04-06,Refunded,Beauty,F***,Bank Transfer,MASKED_11aedd0e
ORD-10859,CUST-7798,rn***@yahoo.com,***-***-1941,2515.26,6,10,2022-03-15,Delivered,Toys,P***,PayPal,MASKED_11aedd0e
ORD-10860,CUST-4823,ex***@hotmail.com,***-***-2040,129.57,7,15,2022-01-21,Processing,Toys,P***,Debit Card,MASKED_7516fd43
ORD-10861,CUST-8098,ef***@gmail.com,***-***-8942,469.19,1,20,2024-06-17,Delivered,Sports,D***,PayPal,MASKED_3e8d115e
ORD-10862,CUST-1308 ,gf***@company.io,***-***-9986,1842.24,4,0,2022-05-24,Refunded,Books,B***,Credit Card,MASKED_c86ee0d9
ORD-10863,CUST-8209,dw***@hotmail.com,***-***-9725,185.75,1,15,2025-07-20,Shipped,Sports,T***,PayPal,MASKED_76423d83
ORD-10864,CUST-5529,nl***@company.io,***-***-5009,3910.06,7,25,2024-02-24,Processing,Sports,D***,Bank Transfer,MASKED_7516fd43
ORD-10865,CUST-9677,jq***@gmail.com,***-***-9202,MISSING,2,5,2022-10-29,Processing,Toys,P***,PayPal,MASKED_3e8d115e
ORD-10866,CUST-4735,qp***@enterprise.net,***-***-1588,2123.1,3,25,2024-04-12,Delivered,Sports,R***,PayPal,MASKED_19d3326f
ORD-10867,CUST-1651,ro***@enterprise.net,***-***-9424,3914.37,9,0,2022-12-28,Cancelled,Food,C***,PayPal,MASKED_0f177369
ORD-10868,CUST-3472,pj***@company.io,***-***-2782,2575.04,8,5,2022-04-28,Refunded,Electronics,S***,Credit Card,MASKED_3e8d115e
ORD-10869,CUST-7582,wo***@enterprise.net,***-***-1600,84.8,8,101,2022-02-18,Delivered,Clothing,S***,Debit Card,MASKED_3a52f3c2
ORD-10870,CUST-7779,pd***@enterprise.net,***-***-6543,2225.34,6,10,2023-12-09,Delivered,Food,C***,Bank Transfer,MASKED_0f177369
ORD-10871,CUST-1536,tv***@yahoo.com,***-***-9598,2128.68,6,15,2023-09-25,Cancelled,Home & Garden,L***,Cash,MASKED_11aedd0e
ORD-10872,CUST-4251,bj***@company.io,***-***-6313,4088.46,6,25,2024-02-08,Delivered,Sports,T***,Cash,MASKED_76423d83
ORD-10873,CUST-8000,qw***@gmail.com,***-***-4570,4073.16,7,5,2023-09-20,Shipped,Electronics,T***,Debit Card,MASKED_0f177369
ORD-10874,CUST-4414,jy***@gmail.com,***-***-2453,5387.06,7,10,2023-07-27,Shipped,Home & Garden,P***,Debit Card,MASKED_3a52f3c2
ORD-10875,CUST-7369,hj***@enterprise.net,***-***-6844,4549.36,8,20,2022-10-18,Refunded,Home & Garden,S***,Bank Transfer,MASKED_11aedd0e
ORD-10876,CUST-1959,  ***@outlook.com  ,***-***-4332,951923.21,8,25,2023-05-14,Delivered,Clothing,J***,Credit Card,MASKED_c86ee0d9
ORD-10877,CUST-3017,kr***@enterprise.net,***-***-7780,2552.69,7,15,2022-03-21,Pending,Books,S***,PayPal,MASKED_6cc98ba2
ORD-10878,CUST-1264,ey***@hotmail.com,***-***-2182,2751.98,7,10,2022-06-03,Refunded,Home & Garden,P***,PayPal,MASKED_6cc98ba2
ORD-10879,CUST-3101,hq***@yahoo.com,***-***-6844,1576.96,4,25,2023-10-21,Delivered,Clothing,S***,PayPal,MASKED_3e8d115e
ORD-10880,CUST-4412,ml***@outlook.com,***-***-7542,1667.4,6,15,2022-05-25,Processing,Books,C***,Cash,MASKED_3a52f3c2
ORD-10881,CUST-6190,mg***@gmail.com,***-***-1132,3744.54,9,10,2022-01-15,Cancelled,Electronics,H***,PayPal,MASKED_3a52f3c2
ORD-10882,CUST-6317,ql***@gmail.com,***-***-8096,MISSING,4,15,2023-07-02,Delivered,Food,O***,Credit Card,MASKED_7516fd43
ORD-10883,CUST-2181,cl***@outlook.com,***-***-4214,797.16,4,0,2023-02-18,Pending,Food,C***,Debit Card,MASKED_3a52f3c2
ORD-10884,CUST-2235,yl***@outlook.com,***-***-3321,86.96,1,0,2022-04-08,Delivered,Electronics,T***,Debit Card,MASKED_3a52f3c2
ORD-10885,CUST-2865,dd***@yahoo.com,***-***-6025,681.02,1,5,2022-08-17,delivered,Books,F***,Debit Card,MASKED_3a52f3c2
ORD-10886,CUST-5881,ej***@hotmail.com,***-***-1081,1695.61,7,5,2022-09-28,Cancelled,Books,C***,Bank Transfer,MASKED_6cc98ba2
ORD-10887,CUST-2509,eb***@enterprise.net,***-***-7623,1152.76,4,-20,2024-04-13,Shipped,Home & Garden,C***,Credit Card,MASKED_11aedd0e
ORD-10888,CUST-3609,yj***@hotmail.com,***-***-7452,5598.9,10,15,2024-01-07,Shipped,Food,O***,PayPal,MASKED_3a52f3c2
ORD-10889,CUST-2691,tw***@hotmail.com,***-***-8498,1248.3,10,25,2023-12-16,Delivered,BEAUTY,L***,Cash,MASKED_3a52f3c2
ORD-10890,CUST-2264,fr***@gmail.com,***-***-4679,5678.37,9,25,2023-05-28,Pending,Toys,L***,Bank Transfer,MASKED_19d3326f
ORD-10891,CUST-1312,cg***@yahoo.com,***-***-5507,6511.95,9,20,2022-08-01,Pending,Home & Garden,L***,Credit Card,MASKED_11aedd0e
ORD-10892,CUST-4360,ph***@company.io,***-***-3272,3610.62,6,25,2023-08-23,Cancelled,Beauty,P***,Credit Card,MASKED_3a52f3c2
ORD-10893,CUST-2718,gw***@gmail.com,***-***-1451,932.0,10,0,2023-02-15,Refunded,Beauty,L***,Cash,MASKED_24d22e03
ORD-10894,CUST-2017 ,  ***@outlook.com  ,***-***-4547,377.25,5,0,2022-03-17,Shipped,Sports,T***,Credit Card,MASKED_76423d83
ORD-10895,CUST-1633,zp***@company.io,***-***-7835,2146.32,3,15,2022-05-02,Delivered,Beauty,F***,Credit Card,MASKED_76423d83
ORD-10896,CUST-2633,hd***@company.io,***-***-2308,782.2,2,10,2024-03-17,Delivered,Electronics,L***,Credit Card,MASKED_0f177369
ORD-10897,CUST-9532,wu***@enterprise.net,***-***-2507,2330.01,3,0,2022-05-16,Cancelled,Clothing,D***,PayPal,MASKED_3e8d115e
ORD-10898,CUST-2821,yb***@hotmail.com,***-***-5690,768627.19,8,5,2022-09-13,Refunded,Books,S***,Credit Card,MASKED_3e8d115e
ORD-10899,CUST-5149,bg***@outlook.com,***-***-2345,656.36,2,25,2023-05-24,Refunded,Sports,R***,Credit Card,MASKED_7516fd43
ORD-10900,CUST-2736,hs***@enterprise.net,***-***-6582,29.35,1,15,2023-04-08,Shipped,Books,B***,Debit Card,MASKED_3e8d115e
ORD-10901,CUST-4645,hd***@hotmail.com,***-***-7897,467.15,5,5,2022-09-24,Pending,Toys,R***,Bank Transfer,MASKED_76423d83
ORD-10902,CUST-1126,zz***@hotmail.com,***-***-9216,1294.08,3,25,2022-04-24,Pending,Electronics,H***,Debit Card,MASKED_c86ee0d9
ORD-10903,CUST-5390,oe***@company.io,***-***-7111,72.04,2,0,2023-12-23,Pending,Home & Garden,L***,PayPal,MASKED_7516fd43
ORD-10904,CUST-1670,iu***@hotmail.com,***-***-1478,3579.52,8,5,2023-07-08,Pending,Toys,L***,Credit Card,MASKED_11aedd0e
ORD-10905,CUST-3871,hw***@enterprise.net,***-***-4658,1328.19,3,0,2023-01-30,Processing,Clothing,J***,Bank Transfer,MASKED_19d3326f
ORD-10906,CUST-6643,mp***@outlook.com,***-***-6014,MISSING,6,25,2024-02-26,Pending,Electronics,S***,PayPal,MASKED_c86ee0d9
ORD-10907,CUST-2359,pl***@outlook.com,***-***-7789,TBD,8,0,2022-08-17,cancelled,Electronics,S***,Credit Card,MASKED_11aedd0e
